Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
94815-RAJ,Female,54,Yes,Rajasthan,1,29,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.45,3066.45,0.0,0,287.37,3353.82,Churned,Dissatisfaction,Poor expertise of phone support,1.0
58500-BIH,Female,74,No,Bihar,1,5,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,Churned,Attitude,Attitude of support person,1.0
45307-MAD,Female,73,Yes,Madhya Pradesh,5,9,,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,0.0,0,465.0,1321.65,Churned,Dissatisfaction,Limited range of services,1.0
46190-TAM,Male,53,Yes,Tamil Nadu,3,3,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.4,1742.95,0.0,0,203.4,1946.35,Churned,Attitude,Attitude of support person,1.0
71837-TAM,Female,44,Yes,Tamil Nadu,7,15,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.7,1238.45,0.0,0,192.84,1431.29,Churned,Price,Lack of affordable download/upload speed,1.0
22782-ODI,Female,50,Yes,Odisha,2,28,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.3,54.7,0.0,0,30.39,85.09,Joined,,,1.0
99127-JAM,Female,35,No,Jammu & Kashmir,8,5,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,77.95,305.55,0.0,0,123.8,429.35,Churned,Competitor,Competitor made better offer,1.0
61331-UTT,Male,36,Yes,Uttarakhand,2,10,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.75,50.75,0.0,0,45.77,96.52,Joined,,,1.0
56821-MAH,Female,39,No,Maharashtra,3,1,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,100.4,0.0,0,0.0,100.4,Churned,Competitor,Competitor had better devices,1.0
83440-GUJ,Male,53,No,Gujarat,4,14,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.0,49.65,0.0,0,93.18,142.83,Joined,,,1.0
32067-PUN,Female,28,No,Punjab,13,33,Deal 4,Yes,Yes,No,,,,,,,,,,Month-to-Month,No,Credit Card,24.1,409.9,0.0,0,310.42,720.32,Churned,Price,Long distance charges,1.0
23078-UTT,Female,57,Yes,Uttar Pradesh,3,24,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.3,20.3,0.0,0,6.64,26.94,Joined,,,1.0
82326-ODI,Female,27,Yes,Odisha,4,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,166.3,0.0,0,82.74,249.04,Churned,Competitor,Competitor made better offer,1.0
53350-TEL,Male,37,Yes,Telangana,6,22,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.5,217.45,0.0,0,20.91,238.36,Joined,,,1.0
19665-JAM,Male,38,No,Jammu & Kashmir,1,3,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-9.0,45.8,0.0,10,22.11,77.91,Churned,Competitor,Competitor made better offer,1.0
24721-MAH,Female,61,No,Maharashtra,2,1,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0,48.25,68.45,Churned,Price,Long distance charges,1.0
84889-GUJ,Female,23,No,Gujarat,12,10,,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,-7.0,84.5,0.0,0,99.62,184.12,Churned,Other,Don't know,1.0
84012-MAD,Female,28,Yes,Madhya Pradesh,13,27,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.15,156.25,0.0,0,90.8,247.05,Churned,Price,Price too high,1.0
43274-WES,Male,53,No,West Bengal,9,23,Deal 5,No,,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.65,44.65,0.0,0,0.0,44.65,Churned,Competitor,Competitor had better devices,1.0
25097-MAH,Male,31,No,Maharashtra,8,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,196.9,0.0,0,77.02,273.92,Churned,Competitor,Competitor made better offer,1.0
67154-HAR,Female,57,No,Haryana,7,5,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.15,20.15,0.0,0,3.09,23.24,Churned,Price,Long distance charges,1.0
85027-KAR,Male,57,No,Karnataka,14,27,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0,1.61,21.36,Joined,,,1.0
97989-JHA,Female,41,Yes,Jharkhand,13,35,Deal 4,Yes,Yes,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.0,1254.7,0.0,0,1087.46,2342.16,Churned,Dissatisfaction,Poor expertise of online support,1.0
56022-RAJ,Female,34,No,Rajasthan,7,17,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.6,35.85,0.0,0,59.62,95.47,Churned,Attitude,Attitude of support person,1.0
35016-ODI,Male,49,Yes,Odisha,15,1,Deal 5,No,,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.9,35.9,0.0,0,0.0,35.9,Churned,Competitor,Competitor offered higher download speeds,1.0
35715-WES,Female,34,No,West Bengal,13,10,,Yes,No,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3,1308.4,0.0,0,424.5,1732.9,Churned,Competitor,Competitor had better devices,1.0
53449-MAH,Female,52,No,Maharashtra,8,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,2.38,22.28,Joined,,,1.0
61609-JHA,Male,51,No,Jharkhand,4,36,Deal 5,No,,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4,0.0,0,0.0,72.4,Churned,Competitor,Competitor offered more data,1.0
92524-AND,Male,65,No,Andhra Pradesh,13,22,Deal 5,No,,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,0,0.0,93.7,Churned,Competitor,Competitor had better devices,1.0
47504-HAR,Male,27,No,Haryana,14,33,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.8,3046.05,0.0,0,136.92,3182.97,Churned,Other,Moved,1.0
65450-KAR,Male,51,No,Karnataka,3,28,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.55,20.55,0.0,0,15.91,36.46,Churned,Attitude,Attitude of service provider,1.0
28221-WES,Female,82,Yes,West Bengal,7,36,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,0.0,0,17.51,97.81,Churned,Competitor,Competitor had better devices,1.0
95169-GUJ,Female,43,No,Gujarat,1,13,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0.0,10,33.46,112.86,Churned,Competitor,Competitor had better devices,1.0
21292-HAR,Male,34,No,Haryana,9,28,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,552.95,0.0,0,132.93,685.88,Churned,Competitor,Competitor offered more data,1.0
78978-UTT,Male,54,No,Uttar Pradesh,0,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0,16.36,35.66,Joined,,,1.0
41515-TEL,Male,40,No,Telangana,9,16,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,1020.2,0.0,0,423.28,1443.48,Stayed,,,1.0
58080-BIH,Female,49,No,Bihar,9,24,,Yes,No,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,62.3,2354.8,0.0,0,1755.98,4110.78,Churned,Dissatisfaction,Poor expertise of phone support,1.0
81164-JAM,Male,82,Yes,Jammu & Kashmir,4,17,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0.0,0,0.0,24.8,Churned,Competitor,Competitor made better offer,1.0
49082-UTT,Male,31,Yes,Uttar Pradesh,10,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0.0,0,98.28,391.93,Churned,Attitude,Attitude of service provider,1.0
41399-GUJ,Female,36,No,Gujarat,6,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0.0,30,90.63,1010.53,Churned,Competitor,Competitor offered more data,1.0
78220-TAM,Female,21,Yes,Tamil Nadu,14,10,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,244.45,0.0,0,75.3,319.75,Joined,,,1.0
25005-HAR,Female,20,Yes,Haryana,6,5,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,134.5,0.0,0,133.38,267.88,Churned,Price,Extra data charges,1.0
77268-UTT,Female,58,No,Uttar Pradesh,1,35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,2119.5,0.0,0,190.26,2309.76,Churned,Other,Moved,1.0
89655-JAM,Female,53,No,Jammu & Kashmir,13,6,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0,14.17,33.77,Churned,Competitor,Competitor made better offer,1.0
26873-TAM,Female,22,Yes,Tamil Nadu,12,3,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.0,632.95,0.0,0,42.72,675.67,Churned,Dissatisfaction,Network reliability,1.0
63165-JAM,Female,70,Yes,Jammu & Kashmir,10,13,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,Churned,Competitor,Competitor made better offer,1.0
85428-HAR,Female,62,Yes,Haryana,11,18,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.1,39.8,0.0,0,71.0,110.8,Joined,,,1.0
15340-TEL,Female,73,No,Telangana,12,9,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,1217.25,0.0,0,181.2,1398.45,Churned,Competitor,Competitor offered higher download speeds,1.0
37816-JAM,Female,73,No,Jammu & Kashmir,2,3,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.91,3010.51,Churned,Competitor,Competitor made better offer,1.0
28325-KER,Female,51,Yes,Kerala,11,26,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,4138.05,30.46,140,1455.3,5702.89,Churned,Dissatisfaction,Network reliability,1.0
96496-UTT,Female,73,Yes,Uttar Pradesh,0,5,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1147.45,0.0,0,119.85,1267.3,Churned,Competitor,Competitor offered more data,1.0
81800-WES,Male,70,No,West Bengal,3,27,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,4275.75,0.0,120,1543.36,5939.11,Stayed,,,1.0
52641-JHA,Female,44,Yes,Jharkhand,7,29,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,37.51,108.61,Joined,,,1.0
39047-KAR,Female,20,No,Karnataka,9,8,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,71.35,0.0,0,35.28,106.63,Churned,Attitude,Attitude of support person,1.0
68556-MAH,Male,68,No,Maharashtra,4,23,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0,13.08,33.28,Joined,,,1.0
92887-CHH,Female,69,Yes,Chhattisgarh,1,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,Churned,Attitude,Attitude of service provider,1.0
23113-JAM,Female,65,No,Jammu & Kashmir,11,10,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.5,146.3,0.0,0,190.2,336.5,Churned,Competitor,Competitor made better offer,1.0
27634-JAM,Female,59,No,Jammu & Kashmir,6,20,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,79.65,0.0,0,22.48,102.13,Churned,Competitor,Competitor made better offer,1.0
52456-JAM,Female,77,Yes,Jammu & Kashmir,1,23,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,0.0,0,116.19,878.69,Churned,Competitor,Competitor made better offer,1.0
72507-UTT,Female,71,No,Uttar Pradesh,0,12,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,7.23,76.88,Churned,Other,Don't know,1.0
93960-MAD,Male,72,Yes,Madhya Pradesh,1,17,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,2287.25,0.0,0,841.59,3128.84,Churned,Competitor,Competitor had better devices,1.0
61025-MAH,Female,45,No,Maharashtra,4,16,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,49.85,0.0,0,42.55,92.4,Joined,,,1.0
41652-JAM,Female,43,No,Jammu & Kashmir,13,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,799.65,0.0,0,56.3,855.95,Churned,Other,Don't know,1.0
72036-PUN,Male,25,No,Punjab,11,33,Deal 4,No,,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3.0,446.1,0.0,0,0.0,446.1,Churned,Attitude,Attitude of service provider,1.0
64852-HAR,Female,47,No,Haryana,5,22,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.3,20.3,0.0,0,26.37,46.67,Churned,Price,Long distance charges,1.0
13006-WES,Female,36,No,West Bengal,0,24,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.75,5769.6,18.72,0,3206.45,8957.33,Churned,Dissatisfaction,Network reliability,1.0
51695-MAH,Male,68,Yes,Maharashtra,5,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,Churned,Attitude,Attitude of support person,1.0
72185-JAM,Male,56,No,Jammu & Kashmir,13,36,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,265.35,0.0,0,191.28,456.63,Churned,Attitude,Attitude of support person,1.0
52380-JAM,Male,56,Yes,Jammu & Kashmir,8,23,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.2,181.1,0.0,10,52.94,244.04,Churned,Competitor,Competitor made better offer,1.0
11290-JAM,Female,70,Yes,Jammu & Kashmir,0,36,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,396.1,0.0,0,126.44,522.54,Churned,Competitor,Competitor made better offer,1.0
73468-JHA,Female,21,Yes,Jharkhand,4,12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,72.2,305.55,0.0,0,119.92,425.47,Churned,Dissatisfaction,Service dissatisfaction,1.0
83934-PUN,Male,61,Yes,Punjab,13,33,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,Churned,Attitude,Attitude of support person,1.0
58181-HAR,Female,77,No,Haryana,15,19,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,0.0,0,405.26,2888.76,Churned,Dissatisfaction,Product dissatisfaction,1.0
63463-UTT,Female,64,No,Uttar Pradesh,9,18,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,604.7,0.0,0,282.24,886.94,Churned,Attitude,Attitude of support person,1.0
54633-UTT,Male,53,Yes,Uttar Pradesh,5,20,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,93.85,0.0,0,16.15,110.0,Churned,Competitor,Competitor offered more data,1.0
41500-KAR,Male,31,No,Karnataka,1,31,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.85,51.6,0.0,0,54.94,106.54,Joined,,,1.0
24881-HAR,Female,47,Yes,Haryana,7,33,,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.85,1105.4,0.0,0,303.27,1408.67,Churned,Competitor,Competitor offered more data,1.0
27461-MAD,Male,22,Yes,Madhya Pradesh,7,6,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,44.55,0.0,0,23.04,67.59,Joined,,,1.0
97952-ODI,Female,61,Yes,Odisha,9,19,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,2625.55,0.0,0,847.84,3473.39,Churned,Attitude,Attitude of service provider,1.0
72285-JAM,Female,45,No,Jammu & Kashmir,9,20,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-1.0,159.45,0.0,0,10.22,169.67,Churned,Competitor,Competitor made better offer,1.0
13703-TEL,Male,36,Yes,Telangana,5,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,438.0,0.0,0,127.38,565.38,Churned,Dissatisfaction,Product dissatisfaction,1.0
47429-UTT,Female,57,Yes,Uttar Pradesh,13,3,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.35,7804.15,0.0,0,1518.22,9322.37,Churned,Competitor,Competitor had better devices,1.0
77311-MAD,Male,47,Yes,Madhya Pradesh,9,19,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.25,20.25,0.0,0,40.46,60.71,Joined,,,1.0
19280-TEL,Female,55,No,Telangana,7,32,Deal 4,No,,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,43.75,903.6,0.0,0,0.0,903.6,Churned,Dissatisfaction,Network reliability,1.0
46162-AND,Female,76,Yes,Andhra Pradesh,4,11,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0,75.1,868.65,Churned,Competitor,Competitor had better devices,1.0
39512-TEL,Female,39,Yes,Telangana,10,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.3,196.95,0.0,0,159.6,356.55,Churned,Other,Don't know,1.0
28901-TEL,Female,63,Yes,Telangana,10,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0,513.76,2047.76,Churned,Dissatisfaction,Poor expertise of phone support,1.0
88272-PUN,Female,50,Yes,Punjab,2,17,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.7,941.0,0.0,0,285.6,1226.6,Churned,Competitor,Competitor offered more data,1.0
37529-MAH,Female,72,No,Maharashtra,6,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,237.75,0.0,0,145.02,382.77,Churned,Competitor,Competitor had better devices,1.0
39400-UTT,Female,32,No,Uttar Pradesh,10,5,,No,,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,25.2,25.2,0.0,0,0.0,25.2,Churned,Other,Don't know,1.0
29093-ASS,Male,57,Yes,Assam,6,6,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.45,20.45,0.0,0,11.61,32.06,Joined,,,1.0
69142-UTT,Male,61,Yes,Uttar Pradesh,11,27,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0,0.0,47.5,Churned,Competitor,Competitor offered more data,1.0
83817-UTT,Male,48,No,Uttar Pradesh,8,18,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,21.05,21.05,0.0,0,10.14,31.19,Joined,,,1.0
39322-UTT,Female,44,No,Uttar Pradesh,12,33,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,103.75,3361.05,0.0,100,516.78,3977.83,Churned,Attitude,Attitude of service provider,1.0
32391-HAR,Female,75,No,Haryana,13,36,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0.0,0,993.99,5907.29,Churned,Price,Long distance charges,1.0
66343-TEL,Female,42,No,Telangana,8,30,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0,23.7,74.15,Churned,Dissatisfaction,Network reliability,1.0
38452-MAH,Female,34,No,Maharashtra,6,14,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,47.95,47.95,0.0,0,46.23,94.18,Joined,,,1.0
91510-ASS,Female,67,No,Assam,9,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,Churned,Competitor,Competitor made better offer,1.0
44718-JAM,Male,52,Yes,Jammu & Kashmir,15,18,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.2,20.2,0.0,0,13.27,33.47,Churned,Price,Long distance charges,1.0
97474-WES,Female,75,No,West Bengal,6,33,,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,107.55,4533.9,0.0,140,595.12,5269.02,Churned,Dissatisfaction,Service dissatisfaction,1.0
66552-TAM,Female,49,No,Tamil Nadu,10,21,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.65,19.65,0.0,0,6.08,25.73,Churned,Competitor,Competitor made better offer,1.0
91344-GUJ,Female,59,Yes,Gujarat,0,11,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.3,1180.95,0.0,10,410.2,1601.15,Churned,Attitude,Attitude of service provider,1.0
58100-CHH,Male,74,No,Chhattisgarh,10,12,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0,168.8,1083.1,Churned,Competitor,Competitor made better offer,1.0
89920-KER,Male,22,Yes,Kerala,0,9,Deal 5,No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,90.35,0.0,0,0.0,90.35,Churned,Dissatisfaction,Limited range of services,1.0
41196-MAH,Female,29,Yes,Maharashtra,11,10,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.0,45.0,0.0,10,40.63,95.63,Joined,,,1.0
62467-GUJ,Female,44,Yes,Gujarat,8,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,660.9,34.29,0,338.52,965.13,Churned,Competitor,Competitor made better offer,1.0
28787-ASS,Male,78,No,Assam,0,26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,306.6,0.0,20,42.44,369.04,Churned,Competitor,Competitor made better offer,1.0
72092-PUN,Female,54,Yes,Punjab,7,8,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.65,151.3,0.0,0,67.68,218.98,Churned,Dissatisfaction,Lack of self-service on Website,1.0
83023-KAR,Male,31,Yes,Karnataka,15,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,14.02,88.37,Churned,Competitor,Competitor had better devices,1.0
